recording_id,frame_id,time,entropy
20150306113258389_m0002_31,8,0.08,0.003631
20150306113258389_m0002_31,9,0.09,0.003567
20150306113258389_m0002_31,10,0.10,0.003374
20150306113258389_m0002_31,11,0.11,0.003681
20150306113258389_m0002_31,12,0.12,0.003765
20150306113258389_m0002_31,13,0.13,0.003521
20150306113258389_m0002_31,14,0.14,0.003786
20150306113258389_m0002_31,15,0.15,0.003998
20150306113258389_m0002_31,16,0.16,0.003752
20150306113258389_m0002_31,17,0.17,0.003936
20150306113258389_m0002_31,18,0.18,0.004242
20150306113258389_m0002_31,19,0.19,0.004120
20150306113258389_m0002_31,20,0.20,0.003585
20150306113258389_m0002_31,21,0.21,0.003585
20150306113258389_m0002_31,22,0.22,0.003936
20150306113258389_m0002_31,23,0.23,0.004228
20150306113258389_m0002_31,24,0.24,0.004902
20150306113258389_m0002_31,25,0.25,0.007139
20150306113258389_m0002_31,26,0.26,0.007323
20150306113258389_m0002_31,27,0.27,0.006770
20150306113258389_m0002_31,28,0.28,0.006661
20150306113258389_m0002_31,29,0.29,0.006805
20150306113258389_m0002_31,30,0.30,0.007212
20150306113258389_m0002_31,31,0.31,0.006350
20150306113258389_m0002_31,32,0.32,0.005490
20150306113258389_m0002_31,33,0.33,0.004881
20150306113258389_m0002_31,34,0.34,0.004971
20150306113258389_m0002_31,35,0.35,0.004816
20150306113258389_m0002_31,36,0.36,0.004450
20150306113258389_m0002_31,37,0.37,0.004376
20150306113258389_m0002_31,38,0.38,0.003457
20150306113258389_m0002_31,39,0.39,0.002847
20150306113258389_m0002_31,40,0.40,0.003550
20150306113258389_m0002_31,41,0.41,0.004067
20150306113258389_m0002_31,42,0.42,0.004099
20150306113258389_m0002_31,43,0.43,0.004114
20150306113258389_m0002_31,44,0.44,0.004991
20150306113258389_m0002_31,45,0.45,0.003546
20150306113258389_m0002_31,46,0.46,0.004183
20150306113258389_m0002_31,47,0.47,0.005410
20150306113258389_m0002_31,48,0.48,0.005506
20150306113258389_m0002_31,49,0.49,0.005394
20150306113258389_m0002_31,50,0.50,0.005365
20150306113258389_m0002_31,51,0.51,0.005332
20150306113258389_m0002_31,52,0.52,0.005182
20150306113258389_m0002_31,53,0.53,0.005190
20150306113258389_m0002_31,54,0.54,0.005292
20150306113258389_m0002_31,55,0.55,0.005383
20150306113258389_m0002_31,56,0.56,0.005226
20150306113258389_m0002_31,57,0.57,0.004388
20150306113258389_m0002_31,58,0.58,0.004183
20150306113258389_m0002_31,59,0.59,0.004497
20150306113258389_m0002_31,60,0.60,0.004178
20150306113258389_m0002_31,61,0.61,0.003828
20150306113258389_m0002_31,62,0.62,0.003200
20150306113258389_m0002_31,63,0.63,0.004451
20150306113258389_m0002_31,64,0.64,0.005324
20150306113258389_m0002_31,65,0.65,0.005452
20150306113258389_m0002_31,66,0.66,0.006246
20150306113258389_m0002_31,67,0.67,0.006954
20150306113258389_m0002_31,68,0.68,0.007921
20150306113258389_m0002_31,69,0.69,0.007770
20150306113258389_m0002_31,70,0.70,0.007459
20150306113258389_m0002_31,71,0.71,0.007683
20150306113258389_m0002_31,72,0.72,0.006784
20150306113258389_m0002_31,73,0.73,0.006729
20150306113258389_m0002_31,74,0.74,0.006303
20150306113258389_m0002_31,75,0.75,0.005596
20150306113258389_m0002_31,76,0.76,0.004154
20150306113258389_m0002_31,77,0.77,0.005758
20150306113258389_m0002_31,78,0.78,0.006243
20150306113258389_m0002_31,79,0.79,0.006555
20150306113258389_m0002_31,80,0.80,0.006444
20150306113258389_m0002_31,81,0.81,0.006539
20150306113258389_m0002_31,82,0.82,0.005096
20150306113258389_m0002_31,83,0.83,0.003851
20150306113258389_m0002_31,84,0.84,0.005041
20150306113258389_m0002_31,85,0.85,0.006959
20150306113258389_m0002_31,86,0.86,0.007334
20150306113258389_m0002_31,87,0.87,0.008235
20150306113258389_m0002_31,88,0.88,0.008925
20150306113258389_m0002_31,89,0.89,0.008180
20150306113258389_m0002_31,90,0.90,0.008066
20150306113258389_m0002_31,91,0.91,0.007335
20150306113258389_m0002_31,92,0.92,0.005973
20150306113258389_m0002_31,93,0.93,0.004027
20150306113258389_m0002_31,94,0.94,0.005011
20150306113258389_m0002_31,95,0.95,0.004307
20150306113258389_m0002_31,96,0.96,0.003839
20150306113258389_m0002_31,97,0.97,0.004886
20150306113258389_m0002_31,98,0.98,0.007958
20150306113258389_m0002_31,99,0.99,0.008670
20150306113258389_m0002_31,100,1.00,0.006049
20150306113258389_m0002_31,101,1.01,0.007347
20150306113258389_m0002_31,102,1.02,0.007463
20150306113258389_m0002_31,103,1.03,0.007107
20150306113258389_m0002_31,104,1.04,0.006699
20150306113258389_m0002_31,105,1.05,0.007069
20150306113258389_m0002_31,106,1.06,0.006561
20150306113258389_m0002_31,107,1.07,0.005977
20150306113258389_m0002_31,108,1.08,0.004937
20150306113258389_m0002_31,109,1.09,0.005028
20150306113258389_m0002_31,110,1.10,0.004966
20150306113258389_m0002_31,111,1.11,0.004123
20150306113258389_m0002_31,112,1.12,0.004552
20150306113258389_m0002_31,113,1.13,0.004774
20150306113258389_m0002_31,114,1.14,0.004820
20150306113258389_m0002_31,115,1.15,0.005410
20150306113258389_m0002_31,116,1.16,0.004902
20150306113258389_m0002_31,117,1.17,0.005714
20150306113258389_m0002_31,118,1.18,0.004143
20150306113258389_m0002_31,119,1.19,0.005464
20150306113258389_m0002_31,120,1.20,0.004845
20150306113258389_m0002_31,121,1.21,0.004157
20150306113258389_m0002_31,122,1.22,0.003804
20150306113258389_m0002_31,123,1.23,0.005111
20150306113258389_m0002_31,124,1.24,0.004876
20150306113258389_m0002_31,125,1.25,0.006382
20150306113258389_m0002_31,126,1.26,0.007344
20150306113258389_m0002_31,127,1.27,0.005804
20150306113258389_m0002_31,128,1.28,0.005151
20150306113258389_m0002_31,129,1.29,0.005350
20150306113258389_m0002_31,130,1.30,0.004721
20150306113258389_m0002_31,131,1.31,0.003333
20150306113258389_m0002_31,132,1.32,0.006490
20150306113258389_m0002_31,133,1.33,0.007543
20150306113258389_m0002_31,134,1.34,0.008215
20150306113258389_m0002_31,135,1.35,0.008199
20150306113258389_m0002_31,136,1.36,0.007259
20150306113258389_m0002_31,137,1.37,0.006116
20150306113258389_m0002_31,138,1.38,0.003999
20150306113258389_m0002_31,139,1.39,0.003435
20150306113258389_m0002_31,140,1.40,0.003712
20150306113258389_m0002_31,141,1.41,0.003656
20150306113258389_m0002_31,142,1.42,0.003459
20150306113258389_m0002_31,143,1.43,0.002820
20150306113258389_m0002_31,144,1.44,0.002711
20150306113258389_m0002_31,145,1.45,0.003989
20150306113258389_m0002_31,146,1.46,0.003854
20150306113258389_m0002_31,147,1.47,0.003676
20150306113258389_m0002_31,148,1.48,0.004273
20150306113258389_m0002_31,149,1.49,0.003870
20150306113258389_m0002_31,150,1.50,0.004616
20150306113258389_m0002_31,151,1.51,0.005399
20150306113258389_m0002_31,152,1.52,0.005760
20150306113258389_m0002_31,153,1.53,0.004505
20150306113258389_m0002_31,154,1.54,0.003331
20150306113258389_m0002_31,155,1.55,0.003380
20150306113258389_m0002_31,156,1.56,0.003478
20150306113258389_m0002_31,157,1.57,0.002650
20150306113258389_m0002_31,158,1.58,0.003042
20150306113258389_m0002_31,159,1.59,0.003059
20150306113258389_m0002_31,160,1.60,0.003480
20150306113258389_m0002_31,161,1.61,0.003524
20150306113258389_m0002_31,162,1.62,0.003535
20150306113258389_m0002_31,163,1.63,0.003289
20150306113258389_m0002_31,164,1.64,0.003567
20150306113258389_m0002_31,165,1.65,0.003708
20150306113258389_m0002_31,166,1.66,0.004372
20150306113258389_m0002_31,167,1.67,0.004603
20150306113258389_m0002_31,168,1.68,0.004336
20150306113258389_m0002_31,169,1.69,0.004571
20150306113258389_m0002_31,170,1.70,0.004182
20150306113258389_m0002_31,171,1.71,0.002357
20150306113258389_m0002_31,172,1.72,0.002485
20150306113258389_m0002_31,173,1.73,0.003248
20150306113258389_m0002_31,174,1.74,0.003411
20150306113258389_m0002_31,175,1.75,0.003694
20150306113258389_m0002_31,176,1.76,0.003814
20150306113258389_m0002_31,177,1.77,0.003532
20150306113258389_m0002_31,178,1.78,0.003646
20150306113258389_m0002_31,179,1.79,0.003747
20150306113258389_m0002_31,180,1.80,0.003608
20150306113258389_m0002_31,181,1.81,0.003458
20150306113258389_m0002_31,182,1.82,0.003251
20150306113258389_m0002_31,183,1.83,0.003462
20150306113258389_m0002_31,184,1.84,0.003245
20150306113258389_m0002_31,185,1.85,0.003503
20150306113258389_m0002_31,186,1.86,0.003066
20150306113258389_m0002_31,187,1.87,0.003133
20150306113258389_m0002_31,188,1.88,0.003032
20150306113258389_m0002_31,189,1.89,0.002799
20150306113258389_m0002_31,190,1.90,0.003159
20150306113258389_m0002_31,191,1.91,0.003201
20150306113258389_m0002_31,192,1.92,0.003004
20150306113258389_m0002_31,193,1.93,0.002849
20150306113258389_m0002_31,194,1.94,0.003152
20150306113258389_m0002_31,195,1.95,0.002976
20150306113258389_m0002_31,196,1.96,0.002925
20150306113258389_m0002_31,197,1.97,0.003010
20150306113258389_m0002_31,198,1.98,0.003381
20150306113258389_m0002_31,199,1.99,0.003446
20150306113258389_m0002_31,200,2.00,0.003223
20150306113258389_m0002_31,201,2.01,0.003164
20150306113258389_m0002_31,202,2.02,0.003389
20150306113258389_m0002_31,203,2.03,0.003179
20150306113258389_m0002_31,204,2.04,0.003315
20150306113258389_m0002_31,205,2.05,0.003441
20150306113258389_m0002_31,206,2.06,0.003876
20150306113258389_m0002_31,207,2.07,0.003699
20150306113258389_m0002_31,208,2.08,0.003574
20150306113258389_m0002_31,209,2.09,0.003821
20150306113258389_m0002_31,210,2.10,0.003536
20150306113258389_m0002_31,211,2.11,0.003579
20150306113258389_m0002_31,212,2.12,0.004203
20150811091723268_m0002_31,0,0.00,0.004373
20150811091723268_m0002_31,1,0.01,0.004391
20150811091723268_m0002_31,2,0.02,0.004601
20150811091723268_m0002_31,3,0.03,0.005407
20150811091723268_m0002_31,4,0.04,0.004405
20150811091723268_m0002_31,5,0.05,0.003976
20150811091723268_m0002_31,6,0.06,0.004437
20150811091723268_m0002_31,7,0.07,0.005561
20150811091723268_m0002_31,8,0.08,0.008133
20150811091723268_m0002_31,9,0.09,0.008884
20150811091723268_m0002_31,10,0.10,0.007635
20150811091723268_m0002_31,11,0.11,0.007094
20150811091723268_m0002_31,12,0.12,0.008685
20150811091723268_m0002_31,13,0.13,0.007974
20150811091723268_m0002_31,14,0.14,0.007376
20150811091723268_m0002_31,15,0.15,0.006907
20150811091723268_m0002_31,16,0.16,0.007536
20150811091723268_m0002_31,17,0.17,0.007338
20150811091723268_m0002_31,18,0.18,0.006961
20150811091723268_m0002_31,19,0.19,0.006718
20150811091723268_m0002_31,20,0.20,0.006900
20150811091723268_m0002_31,21,0.21,0.004636
20150811091723268_m0002_31,22,0.22,0.003544
20150811091723268_m0002_31,23,0.23,0.004532
20150811091723268_m0002_31,24,0.24,0.004839
20150811091723268_m0002_31,25,0.25,0.005298
20150811091723268_m0002_31,26,0.26,0.006070
20150811091723268_m0002_31,27,0.27,0.007423
20150811091723268_m0002_31,28,0.28,0.005046
20150811091723268_m0002_31,29,0.29,0.003332
20150811091723268_m0002_31,30,0.30,0.004880
20150811091723268_m0002_31,31,0.31,0.004966
20150811091723268_m0002_31,32,0.32,0.004859
20150811091723268_m0002_31,33,0.33,0.005334
20150811091723268_m0002_31,34,0.34,0.005533
20150811091723268_m0002_31,35,0.35,0.005204
20150811091723268_m0002_31,36,0.36,0.005177
20150811091723268_m0002_31,37,0.37,0.005055
20150811091723268_m0002_31,38,0.38,0.005266
20150811091723268_m0002_31,39,0.39,0.004923
20150811091723268_m0002_31,40,0.40,0.005216
20150811091723268_m0002_31,41,0.41,0.005164
20150811091723268_m0002_31,42,0.42,0.005400
20150811091723268_m0002_31,43,0.43,0.005403
20150811091723268_m0002_31,44,0.44,0.004400
20150811091723268_m0002_31,45,0.45,0.005383
20150811091723268_m0002_31,46,0.46,0.007848
20150811091723268_m0002_31,47,0.47,0.008176
20150811091723268_m0002_31,48,0.48,0.008426
20150811091723268_m0002_31,49,0.49,0.008646
20150811091723268_m0002_31,50,0.50,0.008175
20150811091723268_m0002_31,51,0.51,0.007780
20150811091723268_m0002_31,52,0.52,0.007782
20150811091723268_m0002_31,53,0.53,0.006881
20150811091723268_m0002_31,54,0.54,0.005532
20150811091723268_m0002_31,55,0.55,0.004449
20150811091723268_m0002_31,56,0.56,0.004138
20150811091723268_m0002_31,57,0.57,0.005192
20150811091723268_m0002_31,58,0.58,0.005560
20150811091723268_m0002_31,59,0.59,0.005681
20150811091723268_m0002_31,60,0.60,0.005361
20150811091723268_m0002_31,61,0.61,0.004699
20150811091723268_m0002_31,62,0.62,0.003663
20150811091723268_m0002_31,63,0.63,0.005502
20150811091723268_m0002_31,64,0.64,0.007389
20150811091723268_m0002_31,65,0.65,0.008320
20150811091723268_m0002_31,66,0.66,0.008897
20150811091723268_m0002_31,67,0.67,0.008741
20150811091723268_m0002_31,68,0.68,0.007156
20150811091723268_m0002_31,69,0.69,0.005873
20150811091723268_m0002_31,70,0.70,0.004076
20150811091723268_m0002_31,71,0.71,0.004374
20150811091723268_m0002_31,72,0.72,0.006265
20150811091723268_m0002_31,73,0.73,0.005390
20150811091723268_m0002_31,74,0.74,0.004872
20150811091723268_m0002_31,75,0.75,0.003644
20150811091723268_m0002_31,76,0.76,0.006154
20150811091723268_m0002_31,77,0.77,0.007581
20150811091723268_m0002_31,78,0.78,0.006176
20150811091723268_m0002_31,79,0.79,0.008047
20150811091723268_m0002_31,80,0.80,0.008490
20150811091723268_m0002_31,81,0.81,0.007629
20150811091723268_m0002_31,82,0.82,0.007409
20150811091723268_m0002_31,83,0.83,0.006782
20150811091723268_m0002_31,84,0.84,0.006771
20150811091723268_m0002_31,85,0.85,0.007265
20150811091723268_m0002_31,86,0.86,0.007672
20150811091723268_m0002_31,87,0.87,0.005182
20150811091723268_m0002_31,88,0.88,0.006044
20150811091723268_m0002_31,89,0.89,0.007091
20150811091723268_m0002_31,90,0.90,0.005334
20150811091723268_m0002_31,91,0.91,0.005695
20150811091723268_m0002_31,92,0.92,0.005764
20150811091723268_m0002_31,93,0.93,0.006051
20150811091723268_m0002_31,94,0.94,0.005437
20150811091723268_m0002_31,95,0.95,0.003405
20150811091723268_m0002_31,96,0.96,0.003748
20150811091723268_m0002_31,97,0.97,0.003552
20150811091723268_m0002_31,98,0.98,0.004439
20150811091723268_m0002_31,99,0.99,0.005324
20150811091723268_m0002_31,100,1.00,0.006730
20150811091723268_m0002_31,101,1.01,0.006228
20150811091723268_m0002_31,102,1.02,0.006633
20150811091723268_m0002_31,103,1.03,0.006727
20150811091723268_m0002_31,104,1.04,0.007017
20150811091723268_m0002_31,105,1.05,0.005732
20150811091723268_m0002_31,106,1.06,0.003862
20150811091723268_m0002_31,107,1.07,0.005654
20150811091723268_m0002_31,108,1.08,0.007593
20150811091723268_m0002_31,109,1.09,0.008683
20150811091723268_m0002_31,110,1.10,0.009002
20150811091723268_m0002_31,111,1.11,0.007723
20150811091723268_m0002_31,112,1.12,0.007700
20150811091723268_m0002_31,113,1.13,0.007243
20150811091723268_m0002_31,114,1.14,0.005288
20150811091723268_m0002_31,115,1.15,0.004317
20150811091723268_m0002_31,116,1.16,0.003810
20150811091723268_m0002_31,117,1.17,0.004015
20150811091723268_m0002_31,118,1.18,0.003826
20150811091723268_m0002_31,119,1.19,0.003330
20150811091723268_m0002_31,120,1.20,0.003395
20150811091723268_m0002_31,121,1.21,0.004131
20150811091723268_m0002_31,122,1.22,0.004562
20150811091723268_m0002_31,123,1.23,0.004724
20150811091723268_m0002_31,124,1.24,0.004598
20150811091723268_m0002_31,125,1.25,0.004473
20150811091723268_m0002_31,126,1.26,0.004761
20150811091723268_m0002_31,127,1.27,0.004515
20150811091723268_m0002_31,128,1.28,0.004431
20150811091723268_m0002_31,129,1.29,0.004489
20150811091723268_m0002_31,130,1.30,0.004534
20150811091723268_m0002_31,131,1.31,0.003938
20150811091723268_m0002_31,132,1.32,0.003751
20150811091723268_m0002_31,133,1.33,0.003992
20150811091723268_m0002_31,134,1.34,0.004093
20150811091723268_m0002_31,135,1.35,0.003690
20150811091723268_m0002_31,136,1.36,0.004567
20150811091723268_m0002_31,137,1.37,0.005016
20150811091723268_m0002_31,138,1.38,0.005454
20150811091723268_m0002_31,139,1.39,0.006415
20150811091723268_m0002_31,140,1.40,0.007127
20150811091723268_m0002_31,141,1.41,0.006405
20150811091723268_m0002_31,142,1.42,0.007024
20150811091723268_m0002_31,143,1.43,0.004454
20150811091723268_m0002_31,144,1.44,0.003154
20150811091723268_m0002_31,145,1.45,0.003770
20150811091723268_m0002_31,146,1.46,0.004236
20150811091723268_m0002_31,147,1.47,0.004830
20150811091723268_m0002_31,148,1.48,0.004861
20150811091723268_m0002_31,149,1.49,0.004542
20150811091723268_m0002_31,150,1.50,0.004497
20150811091723268_m0002_31,151,1.51,0.004893
20150811091723268_m0002_31,152,1.52,0.004464
20150811091723268_m0002_31,153,1.53,0.004375
20150811091723268_m0002_31,154,1.54,0.004722
20150811091723268_m0002_31,155,1.55,0.004453
20150811091723268_m0002_31,156,1.56,0.004144
20150811091723268_m0002_31,157,1.57,0.004385
20150811091723268_m0002_31,158,1.58,0.004638
20150811091723268_m0002_31,159,1.59,0.004212
20150811091723268_m0002_31,160,1.60,0.004131
20150811091723268_m0002_31,161,1.61,0.004638
20150811091723268_m0002_31,162,1.62,0.004211
20150811091723268_m0002_31,163,1.63,0.004205
20150811091723268_m0002_31,164,1.64,0.004561
20150811091723268_m0002_31,165,1.65,0.004655
20150811091723268_m0002_31,166,1.66,0.004416
20150811091723268_m0002_31,167,1.67,0.004481
20150811091723268_m0002_31,168,1.68,0.004511
20150811091723268_m0002_31,169,1.69,0.005119
20150811091723268_m0002_31,170,1.70,0.004681
20150811091723268_m0002_31,171,1.71,0.004379
20150811091723268_m0002_31,172,1.72,0.004587
20150811091723268_m0002_31,173,1.73,0.004718
20150811091723268_m0002_31,174,1.74,0.004861
20150811091723268_m0002_31,175,1.75,0.004606
20150811091723268_m0002_31,176,1.76,0.004387
20150811091723268_m0002_31,177,1.77,0.004774
20150811091723268_m0002_31,178,1.78,0.004700
20150811091723268_m0002_31,179,1.79,0.004818
20150811091723268_m0002_31,180,1.80,0.005025
20150302083627353_m0002_31,0,0.00,0.005100
20150302083627353_m0002_31,1,0.01,0.005040
20150302083627353_m0002_31,2,0.02,0.004502
20150302083627353_m0002_31,3,0.03,0.004424
20150302083627353_m0002_31,4,0.04,0.005687
20150302083627353_m0002_31,5,0.05,0.007292
20150302083627353_m0002_31,6,0.06,0.008101
20150302083627353_m0002_31,7,0.07,0.006956
20150302083627353_m0002_31,8,0.08,0.006747
20150302083627353_m0002_31,9,0.09,0.007791
20150302083627353_m0002_31,10,0.10,0.007452
20150302083627353_m0002_31,11,0.11,0.008025
20150302083627353_m0002_31,12,0.12,0.007872
20150302083627353_m0002_31,13,0.13,0.007169
20150302083627353_m0002_31,14,0.14,0.005417
20150302083627353_m0002_31,15,0.15,0.005112
20150302083627353_m0002_31,16,0.16,0.005505
20150302083627353_m0002_31,17,0.17,0.004741
20150302083627353_m0002_31,18,0.18,0.004371
20150302083627353_m0002_31,19,0.19,0.004730
20150302083627353_m0002_31,20,0.20,0.004734
20150302083627353_m0002_31,21,0.21,0.005524
20150302083627353_m0002_31,22,0.22,0.005654
20150302083627353_m0002_31,23,0.23,0.005159
20150302083627353_m0002_31,24,0.24,0.005661
20150302083627353_m0002_31,25,0.25,0.006216
20150302083627353_m0002_31,26,0.26,0.006734
20150302083627353_m0002_31,27,0.27,0.003868
20150302083627353_m0002_31,28,0.28,0.003836
20150302083627353_m0002_31,29,0.29,0.004648
20150302083627353_m0002_31,30,0.30,0.005255
20150302083627353_m0002_31,31,0.31,0.005882
20150302083627353_m0002_31,32,0.32,0.005977
20150302083627353_m0002_31,33,0.33,0.006214
20150302083627353_m0002_31,34,0.34,0.006408
20150302083627353_m0002_31,35,0.35,0.005934
20150302083627353_m0002_31,36,0.36,0.005474
20150302083627353_m0002_31,37,0.37,0.005122
20150302083627353_m0002_31,38,0.38,0.005326
20150302083627353_m0002_31,39,0.39,0.005071
20150302083627353_m0002_31,40,0.40,0.005207
20150302083627353_m0002_31,41,0.41,0.004774
20150302083627353_m0002_31,42,0.42,0.004476
20150302083627353_m0002_31,43,0.43,0.005994
20150302083627353_m0002_31,44,0.44,0.007168
